id,title,description,availability,condition,price,link,image_link,additional_image_link,brand,item_group_id,google_product_category,custom_label_0
CRPAH0591,Pinta Americana XL 591 ml,<p>Capacidad 591 ml</p><p>Caja de 591 ml: 24&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,4937.78 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-americana-xl-591-ml,https://cdn.sanity.io/images/4sov2yyo/production/e484f0422c8b3e0db26985983db3e939ab9369ba-1280x1280.jpg,,DC Inc,CRPAH0591,,
DXBC0350,Pinta Bajo Coctel 350 ml,<p>Capacidad 350 ml</p><p>Caja de 350 ml: 24&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1227.06 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-bajo-coctel-350-ml,https://cdn.sanity.io/images/4sov2yyo/production/528a06d83d89f0cb2ab0ef25f85e87d86521dff0-1280x1280.png,,DC Inc,DXBC0350,,
RIPB0370,Pinta Barca 370 ml,<p>Capacidad 370 ml</p><p>Caja de 370 ml: 48&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1752.75 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-barca-370-ml,https://cdn.sanity.io/images/4sov2yyo/production/c01d7a0bb49590e1919da3ef1c5139bd1e554d78-1280x1280.jpg,,DC Inc,RIPB0370,,
ROPB480,Pinta Ber 480 ml,<p>- Capacidad 480 ml</p><p>- Caja de 6 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Importado</p>,in stock,new,2501.05 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-ber-480-ml,https://cdn.sanity.io/images/4sov2yyo/production/8b1532f5c00882f98bbbe20a8529f7841a270fb4-1280x1280.jpg,,DC Inc,ROPB480,,
CRPB0565,Pinta Berlin 565 ml,<p>Capacidad 565 ml</p><p>Caja de 565&nbsp;ml: 24&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3188.46 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-berlin-565-ml,https://cdn.sanity.io/images/4sov2yyo/production/f4177284571378c3dd6a3117c766b052bfedd922-1280x1280.jpg,,DC Inc,CRPB0565,,
RIPB0560,Pinta Bruselas 560 ml,<p>Capacidad 560 ml</p><p>Caja de 560 ml: 36&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1752.75 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-bruselas-560-ml,https://cdn.sanity.io/images/4sov2yyo/production/166fa4c3ace68cbd337d6431e7d8c56e1f84acac-1280x1280.png,,DC Inc,RIPB0560,,
NAPC0360,Pinta Club 360 ml,<p>Pinta Club.</p><p>Capacidad 360&nbsp;ml.</p><p>Caja de 12 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>,in stock,new,2877.03 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-club-360-ml,https://cdn.sanity.io/images/4sov2yyo/production/7ebf0ec6e6c3692f90677b40ea6b87a9b5012b1b-1280x1280.jpg,,DC Inc,NAPC0360,,
NADF0200,Pinta Degustación Frevo 200 ml,<p>Capacidad 200ml</p><p>Caja de 200 ml: 24 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1958.09 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-degustacion-frevo-200-ml,https://cdn.sanity.io/images/4sov2yyo/production/b7eb05564259668d34f153f1e8014ea5762cac4f-1280x1280.png,,DC Inc,NADF0200,,
NAPF0570,Pinta Folk 570 ml,<p>Capacidad 570 ml</p><p>Caja de 570&nbsp;ml: 12&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2326.98 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-folk-570-ml,https://cdn.sanity.io/images/4sov2yyo/production/aa9d2ce9446042b62bd91aaabc9843b22f8cc295-1280x1280.jpg,,DC Inc,NAPF0570,,
NAMF0320,Pinta Frevo 320 ml,<p>Capacidad 320 ml</p><p>Caja de 320 ml: 24 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2020.66 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-frevo-320-ml,https://cdn.sanity.io/images/4sov2yyo/production/ed6cb920e1e1ade7fefdaced2ebe27c82a692d4d-1280x1280.jpg,,DC Inc,NAMF0320,,
LBPG0473,Pinta Glasscan 473 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Glasscan Libbey.<br>Capacidad 473 ml.</span></p><p>Caja de 12 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,4784.79 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-glasscan-473-ml,https://cdn.sanity.io/images/4sov2yyo/production/95888a875fd0f813d1cbeb6cd0b5bd7e7822f79e-1280x1280.png,,DC Inc,LBPG0473,,
PRPG0490,Pinta Gota 490 ml,<p>Vaso Gota.</p><p>Capacidad 490 ml.</p><p>Caja de 12 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>,in stock,new,4957.62 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-gota-490-ml,https://cdn.sanity.io/images/4sov2yyo/production/0e18c85450bc01daac8aa0133d00eeae452fa185-1280x1280.png,,DC Inc,PRPG0490,,
ROPH570,Pinta Hops 570 ml,<p>- Capacidad 570 ml</p><p>- Caja de 6 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Importado</p>,in stock,new,2978.14 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-hops-570-ml,https://cdn.sanity.io/images/4sov2yyo/production/225b7ba4a768105c0cf6a6d938f3b130ec20d2c8-1280x1280.jpg,,DC Inc,ROPH570,,
DXPIL0420,Pinta Ikea Long 420ml,<p>- Capacidad 420 ml</p><p>- Caja de 24 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Nacional</p>,in stock,new,1333.54 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-ikea-long-420ml,https://cdn.sanity.io/images/4sov2yyo/production/e7460ccf708b0c84020709074c9d2b7e4f93ff9c-1280x1280.jpg,,DC Inc,DXPIL0420,,
NAPI0400,Pinta Ilhabela 400 ml,<p>Capacidad 400 ml</p><p>Caja de 400 ml: 12&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2326.98 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-ilhabela-400-ml,https://cdn.sanity.io/images/4sov2yyo/production/42e4ad75d91526e2fd392fdbe6ac97789794d918-1280x1280.jpg,,DC Inc,NAPI0400,,
CRPP0590,Pinta Inglesa Pub 590 ml,<p>Capacidad 590 ml</p><p>Caja de 590 ml: 12&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2594.91 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-inglesa-pub-590-ml,https://cdn.sanity.io/images/4sov2yyo/production/7cd7e67baeebfa551283ce0fa6173e0e9984be87-1280x1280.jpg,,DC Inc,CRPP0590,,
BMNT0565,Pinta Inglesa Templada 565 ml,<p>Capacidad 565 ml</p><p>Caja de 565&nbsp;ml: 12&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3885.73 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-inglesa-templada-565-ml,https://cdn.sanity.io/images/4sov2yyo/production/5d530aa52e3ce105edca0e11ac79f886d982f3be-1280x1280.jpg,,DC Inc,BMNT0565,,
PRPII0453,Pinta Ipa 2 453 ml,<p>Capacidad 453 ml</p><p>Caja de 453&nbsp;ml: 24&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,4597.25 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-ipa-2-453-ml,https://cdn.sanity.io/images/4sov2yyo/production/8eaec4bc08d41d8417244a5f8a4d46f50e82fe1c-1280x1280.jpg,,DC Inc,PRPII0453,,
PRPI0453,Pinta Ipa I 453 ml,<p>Capacidad 453 ml</p><p>Caja de 453 ml: 24&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,4386.25 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-ipa-i-453-ml,https://cdn.sanity.io/images/4sov2yyo/production/5bbb67c63aa321a0b3e8e476b850490d28631da5-1280x1280.jpg,,DC Inc,PRPI0453,,
CRPM0437,Pinta Ipa Munich 437 ml,<p>Capacidad 437&nbsp;ml</p><p>Caja de 437&nbsp;ml: 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3784.99 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-ipa-munich-437-ml,https://cdn.sanity.io/images/4sov2yyo/production/e411a97ba4f17ee97f948c047e35f82e98b88326-1280x1280.jpg,,DC Inc,CRPM0437,,
RIPI0540,Pinta Irlandesa 540 ml,<p>Capacidad 540 ml</p><p>Caja de 540&nbsp;ml: 36&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1331.67 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-irlandesa-540-ml,https://cdn.sanity.io/images/4sov2yyo/production/f2f71ee7076dc458762ce2830af57c20c90b5a6f-1280x1280.jpg,,DC Inc,RIPI0540,,
PRPJI0355,Pinta Jamaica 1 - 355 ml,<p>Capacidad 355 ml</p><p>Caja de 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3333.55 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-jamaica-1-355-ml,https://cdn.sanity.io/images/4sov2yyo/production/e89af574f9648fff088e2349ff65b95e736a09b0-1280x1280.jpg,,DC Inc,PRPJI0355,,
PRPJII0375,Pinta Jamaica 2 - 375 ml,<p>Capacidad 375 ml</p><p>Caja de 24 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,4210.80 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-jamaica-2-375-ml,https://cdn.sanity.io/images/4sov2yyo/production/977939923f5e7a5c73188a64996f6a92b6208a95-1280x1280.jpg,,DC Inc,PRPJII0375,,
NAMJ0300,Pinta Joinville 300 ml,<p>Capacidad 300 ml</p><p>Caja de 300 ml: 24&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2570.72 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-joinville-300-ml,https://cdn.sanity.io/images/4sov2yyo/production/f6387f1a520b924f9390f0b9ce071355701f3b7e-1280x1280.jpg,,DC Inc,NAMJ0300,,
NAPJ0680,Pinta Joinville 680 ml,<p>Capacidad 680 ml</p><p>Caja de 680 ml: 12&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3489.65 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-joinville-680-ml,https://cdn.sanity.io/images/4sov2yyo/production/f6387f1a520b924f9390f0b9ce071355701f3b7e-1280x1280.jpg,,DC Inc,NAPJ0680,,
CRPK0400,Pinta Kassel 400 ml,<p>- Capacidad 400 ml</p><p>- Caja de 48 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Importado</p>,in stock,new,3358.46 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-kassel-400-ml,https://cdn.sanity.io/images/4sov2yyo/production/4ab5fa7b788e770a866d4d675fe8b99b3de69ff2-1280x1280.jpg,,DC Inc,CRPK0400,,
BVPK0520,Pinta Koblenz 520 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Koblenz alta.<br>Capacidad 520 ml.</span></p><p>Caja de 12 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,5312.95 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-koblenz-520-ml,https://cdn.sanity.io/images/4sov2yyo/production/516623dfd9a6b58f48d724672558abc0b0a7faef-1280x1280.png,,DC Inc,BVPK0520,,
PRPL0473,Pinta Lata Nacional 473 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Lata.<br>Capacidad 473 ml.</span></p><p>Caja de 24 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,3833.62 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-lata-nacional-473-ml,https://cdn.sanity.io/images/4sov2yyo/production/95888a875fd0f813d1cbeb6cd0b5bd7e7822f79e-1280x1280.png,,DC Inc,PRPL0473,,
CRPL0466,Pinta London Alto 466 ml,<p>Capacidad 466 ml</p><p>Caja de 466 ml: 48&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3113.89 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-london-alto-466-ml,https://cdn.sanity.io/images/4sov2yyo/production/5ac317457b6b59b199696bff4f369a926d2c68e8-1280x1280.jpg,,DC Inc,CRPL0466,,
PRPL0520,Pinta Long 520 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Long.<br>Capacidad 520 ml.</span></p><p>Caja de 12 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,5086.32 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-long-520-ml,https://cdn.sanity.io/images/4sov2yyo/production/1a8567363510388d602ec0ee80c6e2b4ccd973ad-1280x1280.png,,DC Inc,PRPL0520,,
BVPL0630,Pinta Lubeck 630 ml,<p>- Capacidad 630 ml</p><p>- Caja de 6 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Importado</p>,in stock,new,5611.80 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-lubeck-630-ml,https://cdn.sanity.io/images/4sov2yyo/production/a417092b0fdd7853a9b5105fd69686e6dfdbfc44-1280x1280.png,,DC Inc,BVPL0630,,
NAMM0300,Pinta Munichao 300 ml,<p>Capacidad 300&nbsp;ml</p><p>Caja de 350 ml: 24 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2142.53 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-munichao-300-ml,https://cdn.sanity.io/images/4sov2yyo/production/62b7f21c726b39cf6f4d95643a91cb2853d4dabe-1280x1280.png,,DC Inc,NAMM0300,,
ROVM350,Pinta Munichao 350 ml,<p>Capacidad 300&nbsp;ml</p><p>Caja de 300 ml: 24 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1303.27 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-munichao-350-ml,https://cdn.sanity.io/images/4sov2yyo/production/3ce520ba1c0466579a7c7544ef319c8ae8330f3b-1280x1280.jpg,,DC Inc,ROVM350,,
NAPM0530,Pinta Munichao 530 ml,<p>Capacidad 530 ml</p><p>Caja de 530 ml: 12&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2877.03 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-munichao-530-ml,https://cdn.sanity.io/images/4sov2yyo/production/4bef33eac78031de1d829954668d9ecc7f52dcde-1280x1280.jpg,,DC Inc,NAPM0530,,
NAPO0400,Pinta Oca 400 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Oca<br>Capacidad 400 ml.</span></p><p>Caja de 24 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,2264.41 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-oca-400-ml,https://cdn.sanity.io/images/4sov2yyo/production/f137bdaadc60ddadee7d5cb1b7f1f2641e8360e7-1280x1280.png,,DC Inc,NAPO0400,,
NATP0390,Pinta Pilsener Catarina 390 ml,<p>Capacidad 390 ml</p><p>Caja de 6 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,6642.73 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-pilsener-catarina-390-ml,https://cdn.sanity.io/images/4sov2yyo/production/9574d20d2d6df330f9a8588446b09563e2365193-1280x1280.jpg,,DC Inc,NATP0390,,
LBPP0474,Pinta Pinnacle 474 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Long.<br>Capacidad 474 ml.</span></p><p>Caja de 24 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,7056.38 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-pinnacle-474-ml,https://cdn.sanity.io/images/4sov2yyo/production/66efc479526ed9d17fd9db193c36a7a50bb88bd0-1280x1280.png,,DC Inc,LBPP0474,,
ROPP380,Pinta Porto 380 ml,<p>Capacidad 380 ml</p><p>Caja de 380 ml: 6un&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2284.19 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-porto-380-ml,https://cdn.sanity.io/images/4sov2yyo/production/57a66950196072a4c69dc9296e0c5417be8496a2-1280x1280.jpg,,DC Inc,ROPP380,,
NAPS0473,Pinta Stout 473 ml,<p>Capacidad 473&nbsp;ml</p><p>Caja de 473&nbsp;ml: 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2326.98 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-stout-473-ml,https://cdn.sanity.io/images/4sov2yyo/production/45d6bb3e6f805c26be5210cfd65b17d3f6e78550-1280x1280.jpg,,DC Inc,NAPS0473,,
DXPT0400,Pinta Tango 400 ml,<p>Capacidad 400 ml</p><p>Caja de 400 ml: 24&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1136.83 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-tango-400-ml,https://cdn.sanity.io/images/4sov2yyo/production/45867561dec6933cbfdb0270d6ca278c71eda32c-1280x1280.png,,DC Inc,DXPT0400,,
NAVTL0330,Pinta Vegas Trago Largo 330 ml,<p>Vegas Trago Largo</p><p>Capacidad 330&nbsp;ml.</p><p>Caja de 24 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>,in stock,new,2205.12 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-vegas-trago-largo-330-ml,https://cdn.sanity.io/images/4sov2yyo/production/b7c299ecfdb9b81d2661643c66bcb06ab5e3ea99-1280x1280.png,,DC Inc,NAVTL0330,,
ROPW390,Pinta Willi 390 ml,<p>Capacidad 390 ml</p><p>Caja de 390 ml: 6un&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2226.36 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-willi-390-ml,https://cdn.sanity.io/images/4sov2yyo/production/7948aab745eee9e44973106c93eb028da397292a-1280x1280.jpg,,DC Inc,ROPW390,,
PWCH0380,Pinta Wind 380 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Wind.<br>Capacidad 380 ml.</span></p><p>Caja de 24 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,3008.53 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-wind-380-ml,https://cdn.sanity.io/images/4sov2yyo/production/3d9c13c39a0d68169b1258cbd3bef84f7a8a2cc8-1280x1280.jpg,,DC Inc,PWCH0380,,
PWCH0670,Pinta Wind 670 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Wind.<br>Capacidad 670 ml.</span></p><p>Caja de 24 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,4242.65 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-wind-670-ml,https://cdn.sanity.io/images/4sov2yyo/production/9737d1e6b87d85758d6faa3880f05761565eb74e-1280x1280.jpg,,DC Inc,PWCH0670,,
product_dd20b8a0-d5da-b529-26db-b79fc2686c9d38,Precinto termocontraible 38x37 mm - Cristal - botellas,"<table>        <tbody>                <tr>                        <td>                        <p>&nbsp;</p>                        <ul>                                <li>Precinto de PVC reciclable</li>                                <li>Color cristal - Sin impresión</li>                                <li>Ideal para bocas de botella con 2 cm de diámetro</li>                                <li>Con troquel ""abrefácil""</li>                                <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Ancho aplastado de 38 mm</span></li>                                <li>Largo 37 mm</li>                        </ul>                        <p>&nbsp;</p>                        <p>Este insumo es util para la seguridad y estética de tu producto.</p>                        <p>Tenemos la posibilidad de hacer el precinto que se adapte a tu medida a partir de cierta cantidad, consultar.</p>                        <p>Tambien podemos personalizarlos a partir de 40000 unidades, consultar.</p>                        <p>&nbsp;</p>                        <p>&nbsp;</p>                        <p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.</p>                        </td>                </tr>        </tbody></table>",in stock,new,32.41 ARS,https://dc-inc-web-v3.vercel.app/producto/precinto-termocontraible-38x37-mm-cristal-botellas,https://cdn.sanity.io/images/4sov2yyo/production/0ec6f12bf373b2100c50439213896f871c36a978-1000x1000.png,,DC Inc,product_dd20b8a0-d5da-b529-26db-b79fc2686c9d38,,
product_dd20b8a0-d5da-b529-26db-b79fc2686c9d50,Precinto termocontraible 50x30 mm - Cristal - botellas,"<table>	<tbody>		<tr>			<td>			<p>&nbsp;</p>			<ul>				<li>Precinto de PVC reciclable</li>				<li>Color cristal - Sin impresión</li>				<li>Ideal para bocas de botella con 3,5 cm de diámetro</li>				<li>Con troquel ""abrefácil""</li>				<li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Ancho aplastado de 50 mm</span></li>				<li>Largo 30 mm</li>			</ul>			<p>&nbsp;</p>			<p>Este insumo es util para la seguridad y estética de tu producto.</p>			<p>Tenemos la posibilidad de hacer el precinto que se adapte a tu medida a partir de cierta cantidad, consultar.</p>			<p>Tambien podemos personalizarlos a partir de 40000 unidades, consultar.</p>			<p>&nbsp;</p>			<p>&nbsp;</p>			<p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.</p>			</td>		</tr>	</tbody></table>",in stock,new,34.74 ARS,https://dc-inc-web-v3.vercel.app/producto/precinto-termocontraible-50x30-mm-cristal-botellas,https://cdn.sanity.io/images/4sov2yyo/production/0ec6f12bf373b2100c50439213896f871c36a978-1000x1000.png,,DC Inc,product_dd20b8a0-d5da-b529-26db-b79fc2686c9d50,,
product_dd20b8a0-d5da-b529-26db-b79fc26color,Precinto termocontraible 61x45 mm - Colores - botellas,"<ul>        <li>Precinto de PVC reciclable</li>        <li>Colores disponibles: Dorado, Plata y Negro - Sin impresión</li>        <li>Ideal para bocas de botella con hasta 3,5 cm de diámetro</li>        <li>Con troquel ""abrefácil""</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Ancho aplastado de 61 mm</span></li>        <li>Largo 45 mm</li></ul><p>&nbsp;</p><p>Este insumo es util para la seguridad y estética de tu producto.</p><p>Tenemos la posibilidad de hacer el precinto que se adapte a tu medida a partir de cierta cantidad, consultar.</p><p>Tambien podemos personalizarlos a partir de 40000 unidades, consultar.</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,39.53 ARS,https://dc-inc-web-v3.vercel.app/producto/precinto-termocontraible-61x45-mm-colores-botellas,https://cdn.sanity.io/images/4sov2yyo/production/d0790d8c89c9f0dfd6975179de66310dd6618c6d-1000x1000.png,,DC Inc,product_dd20b8a0-d5da-b529-26db-b79fc26color,,
product_dd20b8a0-d5da-b529-26db-b79fc2686c9d,Precinto termocontraible 61x45 mm - Cristal - botellas,"<ul>        <li>Precinto de PVC reciclable</li>        <li>Color cristal - Sin impresión</li>        <li>Ideal para bocas de botella con hasta 3,5 cm de diámetro</li>        <li>Con troquel ""abrefácil""</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Ancho aplastado de 61 mm</span></li>        <li>Largo 45 mm</li></ul><p>&nbsp;</p><p>Este insumo es util para la seguridad y estética de tu producto.</p><p>Tenemos la posibilidad de hacer el precinto que se adapte a tu medida a partir de cierta cantidad, consultar.</p><p>Tambien podemos personalizarlos a partir de 40000 unidades, consultar.</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,37.00 ARS,https://dc-inc-web-v3.vercel.app/producto/precinto-termocontraible-61x45-mm-cristal-botellas,https://cdn.sanity.io/images/4sov2yyo/production/13f09e4724c9f083c5ad2229a2e3acb7602f145a-1000x1000.jpg,,DC Inc,product_dd20b8a0-d5da-b529-26db-b79fc2686c9d,,
product_dd20b8a0-d5da-b529-26db-b79fc2686c9don,Precinto termocontraible 70x30 mm - Cristal - botellones,"<ul>        <li>Precinto de PVC reciclable</li>        <li>Color cristal - Sin impresión</li>        <li>Ideal para bocas de botella con 4,5 cm de diámetro</li>        <li>Con troquel ""abrefácil""</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Ancho aplastado de 61 mm</span></li>        <li>Largo 45 mm</li></ul><p>&nbsp;</p><p>Este insumo es util para la seguridad y estética de tu producto.</p><p>Tenemos la posibilidad de hacer el precinto que se adapte a tu medida a partir de cierta cantidad, consultar.</p><p>Tambien podemos personalizarlos a partir de 40000 unidades, consultar.</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,36.07 ARS,https://dc-inc-web-v3.vercel.app/producto/precinto-termocontraible-70x30-mm-cristal-botellones,https://cdn.sanity.io/images/4sov2yyo/production/13f09e4724c9f083c5ad2229a2e3acb7602f145a-1000x1000.jpg,,DC Inc,product_dd20b8a0-d5da-b529-26db-b79fc2686c9don,,
CRSC1000,Super Chop Cervecero 1000 ml,<p>Capacidad 1000 ml</p><p>Caja de 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,9611.36 ARS,https://dc-inc-web-v3.vercel.app/producto/super-chop-cervecero-1000-ml,https://cdn.sanity.io/images/4sov2yyo/production/303818e1cc0236fb1f14eb37574c5ae0a4a0b43b-1280x1280.jpg,,DC Inc,CRSC1000,,
